Vote_ID,Legis_ID,Senator,Vote,party,gov_coalition,state
2007001,2449,Serys Slhessarenko,1.0,PT,TRUE,MT
2007001,2448,Sergio Zambiasi,1.0,PTB,TRUE,RS
2007001,2334,Augusto Botelho,1.0,PT,TRUE,RR
2007001,2345,Demostenes Torres,1.0,PFL,FALSE,GO
2007001,2351,Eduardo Azeredo,1.0,PSDB,FALSE,MG
2007001,2429,Patricia Saboya,1.0,PSB,TRUE,CE
2007001,2772,Heraclito Fortes,1.0,PFL,FALSE,PI
2007001,2979,Paulo Paim,1.0,PT,TRUE,RS
2007001,2454,Tasso Jereissati,1.0,PSDB,FALSE,CE
2007001,2461,Valdir Raupp,1.0,PMDB,TRUE,RO
2007001,2480,Cesar Borges,1.0,PFL,FALSE,BA
2007001,2547,Mao Santa,1.0,PMDB,TRUE,PI
2007001,2548,Marcelo Crivella,1.0,PRB,TRUE,RJ
2007001,2635,Arthur Virgilio,1.0,PSDB,FALSE,AM
2007001,2713,Efraim Morais,1.0,PFL,FALSE,PB
2007001,2747,Flavio Arns,0.0,PT,TRUE,PR
2007001,3237,Aloizio Mercadante,1.0,PT,TRUE,SP
2007001,3559,Jose Maranhao,1.0,PMDB,TRUE,PB
2007001,3977,Magno Malta,1.0,PR,TRUE,ES
2007001,2381,Jose Agripino,1.0,PFL,FALSE,RN
2007001,2506,Gerson Camata,1.0,PMDB,TRUE,ES
2007001,2352,Eduardo Suplicy,1.0,PT,TRUE,SP
2007001,2500,Garibaldi Alves Filho,1.0,PMDB,TRUE,RN
2007001,2355,Epitacio Cafeteira,1.0,PTB,TRUE,MA
2007001,2327,Antonio Carlos Valadares,1.0,PSB,TRUE,SE
2007001,2425,Osmar Dias,0.0,PDT,FALSE,PR
2007001,2568,Romero Juca,1.0,PMDB,TRUE,RR
2007001,3456,Gilvam Borges,1.0,PMDB,TRUE,AP
2007001,2318,Alvaro Dias,0.0,PSDB,FALSE,PR
2007001,2913,Marisa Serrano,0.0,PSDB,FALSE,MS
2007001,3172,Raimundo Colombo,1.0,PFL,FALSE,SC
2007001,4085,Katia Abreu,1.0,PFL,FALSE,TO
2007001,4272,Renato Casagrande,1.0,PSB,TRUE,ES
2007001,5,President Lula,NA,PT,TRUE,NA
2007001,2376,Joaquim Roriz,1.0,PMDB,TRUE,DF
2007001,2430,Paulo Duque,1.0,PMDB,TRUE,RJ
2007001,3777,Roseana Sarney,1.0,PMDB,TRUE,MA
2007001,3599,Lucia Vania,1.0,PSDB,FALSE,GO
2007001,2373,Joao Tenorio,1.0,PSDB,FALSE,AL
2007001,2341,Cristovam Buarque,NA,PDT,FALSE,DF
2007001,2494,Flexa Ribeiro,1.0,PSDB,FALSE,PA
2007001,2466,Wellington Salgado,1.0,PMDB,TRUE,MG
2007001,3827,Valter Pereira,1.0,PMDB,TRUE,MS
2007001,2302,Adelmir Santana,1.0,PFL,FALSE,DF
2007001,2314,Alfredo Nascimento,1.0,PR,TRUE,AM
2007001,2366,Joao Durval,0.0,PDT,FALSE,BA
2007001,2374,Joao Vicente Claudino,1.0,PTB,TRUE,PI
2007001,2532,Jarbas Vasconcelos,1.0,PMDB,TRUE,PE
2007001,2560,Mario Couto,1.0,PSDB,FALSE,PA
2007001,2484,Cicero Lucena,1.0,PSDB,FALSE,PB
2007001,2490,Fernando Collor,1.0,PTB,TRUE,AL
2007001,2785,Inacio Arruda,1.0,PCdoB,TRUE,CE
2007001,2902,Marconi Perillo,0.0,PSDB,FALSE,GO
2007001,2730,Expedito Junior,1.0,PR,TRUE,RO
2007001,2751,Francisco Dornelles,1.0,PP,TRUE,RJ
2007002,2350,Edison Lobao,1.0,PFL,FALSE,MA
2007002,2381,Jose Agripino,1.0,PFL,FALSE,RN
2007002,3521,Jonas Pinheiro,1.0,PFL,FALSE,MT
2007002,3589,Leomar de Melo Quintanilha,1.0,PMDB,TRUE,TO
2007002,2318,Alvaro Dias,1.0,PSDB,FALSE,PR
2007002,2459,Tiao Viana,1.0,PT,TRUE,AC
2007002,2334,Augusto Botelho,1.0,PT,TRUE,RR
2007002,2506,Gerson Camata,1.0,PMDB,TRUE,ES
2007002,2352,Eduardo Suplicy,1.0,PT,TRUE,SP
2007002,2435,Pedro Simon,1.0,PMDB,TRUE,RS
2007002,2500,Garibaldi Alves Filho,1.0,PMDB,TRUE,RN
2007002,2355,Epitacio Cafeteira,1.0,PTB,TRUE,MA
2007002,2425,Osmar Dias,1.0,PDT,FALSE,PR
2007002,2568,Romero Juca,1.0,PMDB,TRUE,RR
2007002,3456,Gilvam Borges,1.0,PMDB,TRUE,AP
2007002,2466,Wellington Salgado,1.0,PMDB,TRUE,MG
2007002,2314,Alfredo Nascimento,1.0,PR,TRUE,AM
2007002,2366,Joao Durval,1.0,PDT,FALSE,BA
2007002,2374,Joao Vicente Claudino,1.0,PTB,TRUE,PI
2007002,2430,Paulo Duque,1.0,PMDB,TRUE,RJ
2007002,2484,Cicero Lucena,1.0,PSDB,FALSE,PB
2007002,2490,Fernando Collor,1.0,PTB,TRUE,AL
2007002,2532,Jarbas Vasconcelos,1.0,PMDB,TRUE,PE
2007002,2560,Mario Couto,1.0,PSDB,FALSE,PA
2007002,2730,Expedito Junior,1.0,PR,TRUE,RO
2007002,2751,Francisco Dornelles,1.0,PP,TRUE,RJ
2007002,2785,Inacio Arruda,1.0,PCdoB,TRUE,CE
2007002,2902,Marconi Perillo,1.0,PSDB,FALSE,GO
2007002,2913,Marisa Serrano,1.0,PSDB,FALSE,MS
2007002,3172,Raimundo Colombo,1.0,PFL,FALSE,SC
2007002,4085,Katia Abreu,1.0,PFL,FALSE,TO
2007002,4272,Renato Casagrande,1.0,PSB,TRUE,ES
2007002,3155,Neuto de Conto,1.0,PMDB,TRUE,SC
2007002,5,President Lula,NA,PT,TRUE,NA
2007002,2345,Demostenes Torres,1.0,PFL,FALSE,GO
2007002,2351,Eduardo Azeredo,1.0,PSDB,FALSE,MG
2007002,2429,Patricia Saboya,1.0,PSB,TRUE,CE
2007002,2448,Sergio Zambiasi,1.0,PTB,TRUE,RS
2007002,2449,Serys Slhessarenko,1.0,PT,TRUE,MT
2007002,2454,Tasso Jereissati,1.0,PSDB,FALSE,CE
2007002,2461,Valdir Raupp,1.0,PMDB,TRUE,RO
2007002,2480,Cesar Borges,1.0,PFL,FALSE,BA
2007002,2505,Geraldo Mesquita Junior,1.0,PMDB,TRUE,AC
2007002,2547,Mao Santa,1.0,PMDB,TRUE,PI
2007002,2548,Marcelo Crivella,1.0,PRB,TRUE,RJ
2007002,2747,Flavio Arns,1.0,PT,TRUE,PR
2007002,3237,Aloizio Mercadante,1.0,PT,TRUE,SP
2007002,3559,Jose Maranhao,1.0,PMDB,TRUE,PB
2007002,3977,Magno Malta,1.0,PR,TRUE,ES
2007002,2772,Heraclito Fortes,1.0,PFL,FALSE,PI
2007002,2979,Paulo Paim,1.0,PT,TRUE,RS
2007002,3777,Roseana Sarney,1.0,PMDB,TRUE,MA
2007002,3599,Lucia Vania,1.0,PSDB,FALSE,GO
2007002,2341,Cristovam Buarque,1.0,PDT,FALSE,DF
2007002,2494,Flexa Ribeiro,1.0,PSDB,FALSE,PA
2007003,2355,Epitacio Cafeteira,1.0,PTB,TRUE,MA
2007003,2326,Antonio Carlos Magalhaes,1.0,PFL,FALSE,BA
2007003,2327,Antonio Carlos Valadares,1.0,PSB,TRUE,SE
2007003,2360,Jefferson Peres,1.0,PDT,FALSE,AM
2007003,2425,Osmar Dias,1.0,PDT,FALSE,PR
2007003,2568,Romero Juca,1.0,PMDB,TRUE,RR
2007003,2569,Romeu Tuma,1.0,PFL,FALSE,SP
2007003,3521,Jonas Pinheiro,1.0,PFL,FALSE,MT
2007003,2318,Alvaro Dias,1.0,PSDB,FALSE,PR
2007003,2459,Tiao Viana,1.0,PT,TRUE,AC
2007003,3977,Magno Malta,1.0,PR,TRUE,ES
2007003,2772,Heraclito Fortes,1.0,PFL,FALSE,PI
2007003,2979,Paulo Paim,1.0,PT,TRUE,RS
2007003,2344,Delcidio do Amaral,1.0,PT,TRUE,MS
2007003,3777,Roseana Sarney,1.0,PMDB,TRUE,MA
2007003,3599,Lucia Vania,1.0,PSDB,FALSE,GO
2007003,2341,Cristovam Buarque,1.0,PDT,FALSE,DF
2007003,2494,Flexa Ribeiro,1.0,PSDB,FALSE,PA
2007003,2466,Wellington Salgado,1.0,PMDB,TRUE,MG
2007003,3667,Mozarildo Cavalcanti,1.0,PTB,TRUE,RR
2007003,2315,Almeida Lima,1.0,PMDB,TRUE,SE
2007003,2345,Demostenes Torres,1.0,PFL,FALSE,GO
2007003,2351,Eduardo Azeredo,1.0,PSDB,FALSE,MG
2007003,2428,Papaleo Paes,1.0,PSDB,FALSE,AP
2007003,2448,Sergio Zambiasi,1.0,PTB,TRUE,RS
2007003,2454,Tasso Jereissati,1.0,PSDB,FALSE,CE
2007003,2461,Valdir Raupp,1.0,PMDB,TRUE,RO
2007003,2480,Cesar Borges,1.0,PFL,FALSE,BA
2007003,2505,Geraldo Mesquita Junior,1.0,PMDB,TRUE,AC
2007003,2523,Ideli Salvatti,1.0,PT,TRUE,SC
2007003,2547,Mao Santa,1.0,PMDB,TRUE,PI
2007003,2713,Efraim Morais,1.0,PFL,FALSE,PB
2007003,2747,Flavio Arns,1.0,PT,TRUE,PR
2007003,2818,Joao Ribeiro,1.0,PR,TRUE,TO
2007003,3237,Aloizio Mercadante,1.0,PT,TRUE,SP
2007003,2381,Jose Agripino,1.0,PFL,FALSE,RN
2007003,2506,Gerson Camata,1.0,PMDB,TRUE,ES
2007003,2554,Marco Maciel,1.0,PFL,FALSE,PE
2007003,2352,Eduardo Suplicy,1.0,PT,TRUE,SP
2007003,2500,Garibaldi Alves Filho,1.0,PMDB,TRUE,RN
2007003,2490,Fernando Collor,1.0,PTB,TRUE,AL
2007003,2560,Mario Couto,1.0,PSDB,FALSE,PA
2007003,2730,Expedito Junior,1.0,PR,TRUE,RO
2007003,2751,Francisco Dornelles,1.0,PP,TRUE,RJ
2007003,2785,Inacio Arruda,1.0,PCdoB,TRUE,CE
2007003,2902,Marconi Perillo,1.0,PSDB,FALSE,GO
2007003,2913,Marisa Serrano,1.0,PSDB,FALSE,MS
2007003,3172,Raimundo Colombo,1.0,PFL,FALSE,SC
2007003,3827,Valter Pereira,1.0,PMDB,TRUE,MS
2007003,2302,Adelmir Santana,1.0,PFL,FALSE,DF
2007003,2374,Joao Vicente Claudino,1.0,PTB,TRUE,PI
2007003,2430,Paulo Duque,1.0,PMDB,TRUE,RJ
2007003,2484,Cicero Lucena,1.0,PSDB,FALSE,PB
2007003,3155,Neuto de Conto,1.0,PMDB,TRUE,SC
2007003,2391,Jose Nery,1.0,PSOL,FALSE,PA
2007003,5,President Lula,NA,PT,TRUE,NA
2007004,2381,Jose Agripino,1.0,PFL,FALSE,RN
2007004,3155,Neuto de Conto,1.0,PMDB,TRUE,SC
2007004,2391,Jose Nery,1.0,PSOL,FALSE,PA
2007004,2719,Eliseu Resende,1.0,PFL,FALSE,MG
2007004,2500,Garibaldi Alves Filho,1.0,PMDB,TRUE,RN
2007004,2506,Gerson Camata,1.0,PMDB,TRUE,ES
2007004,2554,Marco Maciel,1.0,PFL,FALSE,PE
2007004,2352,Eduardo Suplicy,1.0,PT,TRUE,SP
2007004,2360,Jefferson Peres,1.0,PDT,FALSE,AM
2007004,2425,Osmar Dias,1.0,PDT,FALSE,PR
2007004,2568,Romero Juca,1.0,PMDB,TRUE,RR
2007004,2569,Romeu Tuma,1.0,PFL,FALSE,SP
2007004,3521,Jonas Pinheiro,1.0,PFL,FALSE,MT
2007004,3589,Leomar de Melo Quintanilha,1.0,PMDB,TRUE,TO
2007004,2318,Alvaro Dias,1.0,PSDB,FALSE,PR
2007004,2459,Tiao Viana,1.0,PT,TRUE,AC
2007004,2557,Maria do Carmo Alves,1.0,PFL,FALSE,SE
2007004,3667,Mozarildo Cavalcanti,1.0,PTB,TRUE,RR
2007004,2355,Epitacio Cafeteira,1.0,PTB,TRUE,MA
2007004,2326,Antonio Carlos Magalhaes,1.0,PFL,FALSE,BA
2007004,2327,Antonio Carlos Valadares,1.0,PSB,TRUE,SE
2007004,2818,Joao Ribeiro,1.0,PR,TRUE,TO
2007004,3237,Aloizio Mercadante,1.0,PT,TRUE,SP
2007004,3559,Jose Maranhao,1.0,PMDB,TRUE,PB
2007004,3977,Magno Malta,1.0,PR,TRUE,ES
2007004,2772,Heraclito Fortes,1.0,PFL,FALSE,PI
2007004,2979,Paulo Paim,1.0,PT,TRUE,RS
2007004,2344,Delcidio do Amaral,1.0,PT,TRUE,MS
2007004,3777,Roseana Sarney,1.0,PMDB,TRUE,MA
2007004,3599,Lucia Vania,1.0,PSDB,FALSE,GO
2007004,2341,Cristovam Buarque,1.0,PDT,FALSE,DF
2007004,2494,Flexa Ribeiro,1.0,PSDB,FALSE,PA
2007004,2466,Wellington Salgado,1.0,PMDB,TRUE,MG
2007004,3827,Valter Pereira,1.0,PMDB,TRUE,MS
2007004,2302,Adelmir Santana,1.0,PFL,FALSE,DF
2007004,2314,Alfredo Nascimento,1.0,PR,TRUE,AM
2007004,2374,Joao Vicente Claudino,1.0,PTB,TRUE,PI
2007004,2376,Joaquim Roriz,1.0,PMDB,TRUE,DF
2007004,2430,Paulo Duque,1.0,PMDB,TRUE,RJ
2007004,2484,Cicero Lucena,1.0,PSDB,FALSE,PB
2007004,2490,Fernando Collor,1.0,PTB,TRUE,AL
2007004,2532,Jarbas Vasconcelos,1.0,PMDB,TRUE,PE
2007004,2560,Mario Couto,1.0,PSDB,FALSE,PA
2007004,2730,Expedito Junior,1.0,PR,TRUE,RO
2007004,5,President Lula,NA,PT,TRUE,NA
2007004,2315,Almeida Lima,1.0,PMDB,TRUE,SE
2007004,2334,Augusto Botelho,1.0,PT,TRUE,RR
2007004,2345,Demostenes Torres,1.0,PFL,FALSE,GO
2007004,2351,Eduardo Azeredo,1.0,PSDB,FALSE,MG
2007004,2428,Papaleo Paes,1.0,PSDB,FALSE,AP
2007004,2429,Patricia Saboya,1.0,PSB,TRUE,CE
2007004,2448,Sergio Zambiasi,1.0,PTB,TRUE,RS
2007004,2454,Tasso Jereissati,1.0,PSDB,FALSE,CE
2007004,2461,Valdir Raupp,1.0,PMDB,TRUE,RO
2007004,2480,Cesar Borges,1.0,PFL,FALSE,BA
2007004,2488,Fatima Cleide,1.0,PT,TRUE,RO
2007004,2505,Geraldo Mesquita Junior,1.0,PMDB,TRUE,AC
2007004,2523,Ideli Salvatti,1.0,PT,TRUE,SC
2007004,2547,Mao Santa,1.0,PMDB,TRUE,PI
2007004,2713,Efraim Morais,1.0,PFL,FALSE,PB
2007004,2747,Flavio Arns,1.0,PT,TRUE,PR
2007004,2751,Francisco Dornelles,1.0,PP,TRUE,RJ
2007004,2785,Inacio Arruda,1.0,PCdoB,TRUE,CE
2007004,2902,Marconi Perillo,1.0,PSDB,FALSE,GO
2007004,2913,Marisa Serrano,1.0,PSDB,FALSE,MS
2007004,3172,Raimundo Colombo,1.0,PFL,FALSE,SC
2007005,2523,Ideli Salvatti,1.0,PT,TRUE,SC
2007005,2547,Mao Santa,0.0,PMDB,TRUE,PI
2007005,2548,Marcelo Crivella,1.0,PRB,TRUE,RJ
2007005,2635,Arthur Virgilio,1.0,PSDB,FALSE,AM
2007005,2713,Efraim Morais,0.0,PFL,FALSE,PB
2007005,2818,Joao Ribeiro,1.0,PR,TRUE,TO
2007005,3237,Aloizio Mercadante,1.0,PT,TRUE,SP
2007005,3559,Jose Maranhao,1.0,PMDB,TRUE,PB
2007005,3977,Magno Malta,1.0,PR,TRUE,ES
2007005,2772,Heraclito Fortes,0.0,PFL,FALSE,PI
2007005,2979,Paulo Paim,1.0,PT,TRUE,RS
2007005,2344,Delcidio do Amaral,1.0,PT,TRUE,MS
2007005,3599,Lucia Vania,0.0,PSDB,FALSE,GO
2007005,2719,Eliseu Resende,0.0,PFL,FALSE,MG
2007005,2359,Jayme Campos,0.0,PFL,FALSE,MT
2007005,2373,Joao Tenorio,0.0,PSDB,FALSE,AL
2007005,2494,Flexa Ribeiro,0.0,PSDB,FALSE,PA
2007005,2466,Wellington Salgado,1.0,PMDB,TRUE,MG
2007005,3827,Valter Pereira,1.0,PMDB,TRUE,MS
2007005,2381,Jose Agripino,0.0,PFL,FALSE,RN
2007005,2352,Eduardo Suplicy,1.0,PT,TRUE,SP
2007005,2435,Pedro Simon,1.0,PMDB,TRUE,RS
2007005,2500,Garibaldi Alves Filho,1.0,PMDB,TRUE,RN
2007005,2326,Antonio Carlos Magalhaes,0.0,PFL,FALSE,BA
2007005,2327,Antonio Carlos Valadares,1.0,PSB,TRUE,SE
2007005,2425,Osmar Dias,0.0,PDT,FALSE,PR
2007005,2568,Romero Juca,1.0,PMDB,TRUE,RR
2007005,2569,Romeu Tuma,0.0,PFL,FALSE,SP
2007005,3456,Gilvam Borges,1.0,PMDB,TRUE,AP
2007005,3589,Leomar de Melo Quintanilha,1.0,PMDB,TRUE,TO
2007005,2315,Almeida Lima,0.0,PMDB,TRUE,SE
2007005,2334,Augusto Botelho,1.0,PT,TRUE,RR
2007005,2351,Eduardo Azeredo,0.0,PSDB,FALSE,MG
2007005,2428,Papaleo Paes,0.0,PSDB,FALSE,AP
2007005,2429,Patricia Saboya,1.0,PSB,TRUE,CE
2007005,2448,Sergio Zambiasi,1.0,PTB,TRUE,RS
2007005,2449,Serys Slhessarenko,1.0,PT,TRUE,MT
2007005,2454,Tasso Jereissati,0.0,PSDB,FALSE,CE
2007005,2461,Valdir Raupp,1.0,PMDB,TRUE,RO
2007005,2505,Geraldo Mesquita Junior,1.0,PMDB,TRUE,AC
2007005,2532,Jarbas Vasconcelos,0.0,PMDB,TRUE,PE
2007005,2730,Expedito Junior,1.0,PR,TRUE,RO
2007005,2751,Francisco Dornelles,1.0,PP,TRUE,RJ
2007005,2785,Inacio Arruda,1.0,PCdoB,TRUE,CE
2007005,2902,Marconi Perillo,0.0,PSDB,FALSE,GO
2007005,3172,Raimundo Colombo,0.0,PFL,FALSE,SC
2007005,4085,Katia Abreu,0.0,PFL,FALSE,TO
2007005,2302,Adelmir Santana,0.0,PFL,FALSE,DF
2007005,2314,Alfredo Nascimento,1.0,PR,TRUE,AM
2007005,2374,Joao Vicente Claudino,1.0,PTB,TRUE,PI
2007005,2430,Paulo Duque,1.0,PMDB,TRUE,RJ
2007005,2484,Cicero Lucena,0.0,PSDB,FALSE,PB
2007005,2490,Fernando Collor,1.0,PTB,TRUE,AL
2007005,3155,Neuto de Conto,1.0,PMDB,TRUE,SC
2007005,5,President Lula,1.0,PT,TRUE,NA
2007005,4272,Renato Casagrande,1.0,PSB,TRUE,ES
2007006,2425,Osmar Dias,1.0,PDT,FALSE,PR
2007006,2500,Garibaldi Alves Filho,1.0,PMDB,TRUE,RN
2007006,2327,Antonio Carlos Valadares,1.0,PSB,TRUE,SE
2007006,3589,Leomar de Melo Quintanilha,1.0,PMDB,TRUE,TO
2007006,2568,Romero Juca,1.0,PMDB,TRUE,RR
2007006,2569,Romeu Tuma,1.0,PFL,FALSE,SP
2007006,3521,Jonas Pinheiro,1.0,PFL,FALSE,MT
2007006,2334,Augusto Botelho,1.0,PT,TRUE,RR
2007006,2345,Demostenes Torres,1.0,PFL,FALSE,GO
2007006,2351,Eduardo Azeredo,1.0,PSDB,FALSE,MG
2007006,2428,Papaleo Paes,1.0,PSDB,FALSE,AP
2007006,2448,Sergio Zambiasi,1.0,PTB,TRUE,RS
2007006,2461,Valdir Raupp,1.0,PMDB,TRUE,RO
2007006,2488,Fatima Cleide,1.0,PT,TRUE,RO
2007006,2505,Geraldo Mesquita Junior,1.0,PMDB,TRUE,AC
2007006,2523,Ideli Salvatti,1.0,PT,TRUE,SC
2007006,2547,Mao Santa,1.0,PMDB,TRUE,PI
2007006,2459,Tiao Viana,1.0,PT,TRUE,AC
2007006,3667,Mozarildo Cavalcanti,1.0,PTB,TRUE,RR
2007006,2315,Almeida Lima,1.0,PMDB,TRUE,SE
2007006,2490,Fernando Collor,1.0,PTB,TRUE,AL
2007006,2532,Jarbas Vasconcelos,1.0,PMDB,TRUE,PE
2007006,2560,Mario Couto,1.0,PSDB,FALSE,PA
2007006,2730,Expedito Junior,1.0,PR,TRUE,RO
2007006,2751,Francisco Dornelles,1.0,PP,TRUE,RJ
2007006,2785,Inacio Arruda,1.0,PCdoB,TRUE,CE
2007006,2902,Marconi Perillo,1.0,PSDB,FALSE,GO
2007006,2913,Marisa Serrano,1.0,PSDB,FALSE,MS
2007006,4085,Katia Abreu,1.0,PFL,FALSE,TO
2007006,4272,Renato Casagrande,1.0,PSB,TRUE,ES
2007006,3155,Neuto de Conto,1.0,PMDB,TRUE,SC
2007006,2391,Jose Nery,0.0,PSOL,FALSE,PA
2007006,2719,Eliseu Resende,1.0,PFL,FALSE,MG
2007006,2359,Jayme Campos,0.0,PFL,FALSE,MT
2007006,5,President Lula,NA,PT,TRUE,NA
2007006,2979,Paulo Paim,1.0,PT,TRUE,RS
2007006,3599,Lucia Vania,1.0,PSDB,FALSE,GO
2007006,2373,Joao Tenorio,1.0,PSDB,FALSE,AL
2007006,2341,Cristovam Buarque,1.0,PDT,FALSE,DF
2007006,2494,Flexa Ribeiro,1.0,PSDB,FALSE,PA
2007006,2466,Wellington Salgado,1.0,PMDB,TRUE,MG
2007006,3827,Valter Pereira,1.0,PMDB,TRUE,MS
2007006,2302,Adelmir Santana,1.0,PFL,FALSE,DF
2007006,2314,Alfredo Nascimento,1.0,PR,TRUE,AM
2007006,2635,Arthur Virgilio,1.0,PSDB,FALSE,AM
2007006,2747,Flavio Arns,1.0,PT,TRUE,PR
2007006,3977,Magno Malta,1.0,PR,TRUE,ES
2007006,2772,Heraclito Fortes,1.0,PFL,FALSE,PI
2007006,2381,Jose Agripino,1.0,PFL,FALSE,RN
2007006,2554,Marco Maciel,1.0,PFL,FALSE,PE
2007006,2352,Eduardo Suplicy,1.0,PT,TRUE,SP
2007006,2435,Pedro Simon,1.0,PMDB,TRUE,RS
2007006,2350,Edison Lobao,1.0,PFL,FALSE,MA
2007006,2366,Joao Durval,1.0,PDT,FALSE,BA
2007006,2376,Joaquim Roriz,1.0,PMDB,TRUE,DF
2007006,2484,Cicero Lucena,1.0,PSDB,FALSE,PB
2007007,2435,Pedro Simon,1.0,PMDB,TRUE,RS
2007007,2500,Garibaldi Alves Filho,1.0,PMDB,TRUE,RN
2007007,2327,Antonio Carlos Valadares,1.0,PSB,TRUE,SE
2007007,2425,Osmar Dias,1.0,PDT,FALSE,PR
2007007,2568,Romero Juca,1.0,PMDB,TRUE,RR
2007007,2350,Edison Lobao,1.0,PFL,FALSE,MA
2007007,2381,Jose Agripino,1.0,PFL,FALSE,RN
2007007,2554,Marco Maciel,1.0,PFL,FALSE,PE
2007007,2352,Eduardo Suplicy,1.0,PT,TRUE,SP
2007007,3599,Lucia Vania,1.0,PSDB,FALSE,GO
2007007,2341,Cristovam Buarque,1.0,PDT,FALSE,DF
2007007,2494,Flexa Ribeiro,1.0,PSDB,FALSE,PA
2007007,2466,Wellington Salgado,1.0,PMDB,TRUE,MG
2007007,3827,Valter Pereira,1.0,PMDB,TRUE,MS
2007007,2302,Adelmir Santana,1.0,PFL,FALSE,DF
2007007,2314,Alfredo Nascimento,1.0,PR,TRUE,AM
2007007,2366,Joao Durval,1.0,PDT,FALSE,BA
2007007,2376,Joaquim Roriz,1.0,PMDB,TRUE,DF
2007007,2484,Cicero Lucena,1.0,PSDB,FALSE,PB
2007007,2490,Fernando Collor,1.0,PTB,TRUE,AL
2007007,2532,Jarbas Vasconcelos,1.0,PMDB,TRUE,PE
2007007,2560,Mario Couto,1.0,PSDB,FALSE,PA
2007007,2730,Expedito Junior,1.0,PR,TRUE,RO
2007007,2751,Francisco Dornelles,1.0,PP,TRUE,RJ
2007007,2785,Inacio Arruda,1.0,PCdoB,TRUE,CE
2007007,2902,Marconi Perillo,1.0,PSDB,FALSE,GO
2007007,2913,Marisa Serrano,1.0,PSDB,FALSE,MS
2007007,4085,Katia Abreu,1.0,PFL,FALSE,TO
2007007,2569,Romeu Tuma,1.0,PFL,FALSE,SP
2007007,3521,Jonas Pinheiro,1.0,PFL,FALSE,MT
2007007,2459,Tiao Viana,1.0,PT,TRUE,AC
2007007,3667,Mozarildo Cavalcanti,1.0,PTB,TRUE,RR
2007007,2315,Almeida Lima,1.0,PMDB,TRUE,SE
2007007,2334,Augusto Botelho,1.0,PT,TRUE,RR
2007007,2345,Demostenes Torres,1.0,PFL,FALSE,GO
2007007,2351,Eduardo Azeredo,1.0,PSDB,FALSE,MG
2007007,2428,Papaleo Paes,1.0,PSDB,FALSE,AP
2007007,2448,Sergio Zambiasi,1.0,PTB,TRUE,RS
2007007,2451,Siba Machado,1.0,PT,TRUE,AC
2007007,2461,Valdir Raupp,1.0,PMDB,TRUE,RO
2007007,2480,Cesar Borges,1.0,PFL,FALSE,BA
2007007,2488,Fatima Cleide,1.0,PT,TRUE,RO
2007007,2505,Geraldo Mesquita Junior,1.0,PMDB,TRUE,AC
2007007,2547,Mao Santa,1.0,PMDB,TRUE,PI
2007007,2635,Arthur Virgilio,1.0,PSDB,FALSE,AM
2007007,2747,Flavio Arns,1.0,PT,TRUE,PR
2007007,3977,Magno Malta,1.0,PR,TRUE,ES
2007007,2772,Heraclito Fortes,1.0,PFL,FALSE,PI
2007007,2979,Paulo Paim,1.0,PT,TRUE,RS
2007007,3155,Neuto de Conto,1.0,PMDB,TRUE,SC
2007007,2391,Jose Nery,1.0,PSOL,FALSE,PA
2007007,2719,Eliseu Resende,1.0,PFL,FALSE,MG
2007007,4272,Renato Casagrande,1.0,PSB,TRUE,ES
2007007,5,President Lula,NA,PT,TRUE,NA
2007007,2359,Jayme Campos,1.0,PFL,FALSE,MT
2007008,2345,Demostenes Torres,0.0,PFL,FALSE,GO
2007008,2351,Eduardo Azeredo,0.0,PSDB,FALSE,MG
2007008,3667,Mozarildo Cavalcanti,NA,PTB,TRUE,RR
2007008,2448,Sergio Zambiasi,1.0,PTB,TRUE,RS
2007008,2449,Serys Slhessarenko,1.0,PT,TRUE,MT
2007008,2428,Papaleo Paes,0.0,PSDB,FALSE,AP
2007008,2429,Patricia Saboya,0.0,PSB,TRUE,CE
2007008,2547,Mao Santa,0.0,PMDB,TRUE,PI
2007008,2548,Marcelo Crivella,1.0,PRB,TRUE,RJ
2007008,2635,Arthur Virgilio,0.0,PSDB,FALSE,AM
2007008,2713,Efraim Morais,0.0,PFL,FALSE,PB
2007008,2747,Flavio Arns,0.0,PT,TRUE,PR
2007008,2818,Joao Ribeiro,1.0,PR,TRUE,TO
2007008,3237,Aloizio Mercadante,1.0,PT,TRUE,SP
2007008,2451,Siba Machado,1.0,PT,TRUE,AC
2007008,2454,Tasso Jereissati,0.0,PSDB,FALSE,CE
2007008,2461,Valdir Raupp,1.0,PMDB,TRUE,RO
2007008,2480,Cesar Borges,0.0,PFL,FALSE,BA
2007008,2488,Fatima Cleide,1.0,PT,TRUE,RO
2007008,2523,Ideli Salvatti,1.0,PT,TRUE,SC
2007008,2373,Joao Tenorio,0.0,PSDB,FALSE,AL
2007008,2341,Cristovam Buarque,0.0,PDT,FALSE,DF
2007008,2494,Flexa Ribeiro,0.0,PSDB,FALSE,PA
2007008,2466,Wellington Salgado,NA,PMDB,TRUE,MG
2007008,3827,Valter Pereira,1.0,PMDB,TRUE,MS
2007008,2302,Adelmir Santana,0.0,PFL,FALSE,DF
2007008,2366,Joao Durval,1.0,PDT,FALSE,BA
2007008,2374,Joao Vicente Claudino,1.0,PTB,TRUE,PI
2007008,2376,Joaquim Roriz,1.0,PMDB,TRUE,DF
